State,Type of Crime,Crime,Year,Count
New Jersey,Violent Crime,Aggravated assault,1994,23414
New Jersey,Violent Crime,Aggravated assault,1995,22830
New Jersey,Violent Crime,Aggravated assault,1996,21307
New Jersey,Violent Crime,Aggravated assault,1997,20650
New Jersey,Violent Crime,Aggravated assault,1998,18663
New Jersey,Violent Crime,Aggravated assault,1999,17601
New Jersey,Violent Crime,Aggravated assault,2000,17099
New Jersey,Violent Crime,Aggravated assault,2001,17370
New Jersey,Violent Crime,Aggravated assault,2002,16593
New Jersey,Violent Crime,Aggravated assault,2003,16452
New Jersey,Violent Crime,Aggravated assault,2004,16144
New Jersey,Violent Crime,Aggravated assault,2005,16079
New Jersey,Property Crime,Burglary,1960,25698
New Jersey,Property Crime,Burglary,1961,29329
New Jersey,Property Crime,Burglary,1962,31868
New Jersey,Property Crime,Burglary,1963,35993
New Jersey,Property Crime,Burglary,1964,40143
New Jersey,Property Crime,Burglary,1965,42113
New Jersey,Property Crime,Burglary,1966,49176
New Jersey,Property Crime,Burglary,1967,60321
New Jersey,Property Crime,Burglary,1968,71621
New Jersey,Property Crime,Burglary,1969,68123
New Jersey,Property Crime,Burglary,1970,74649
New Jersey,Property Crime,Burglary,1971,88720
New Jersey,Property Crime,Burglary,1972,87981
New Jersey,Property Crime,Burglary,1973,91609
New Jersey,Property Crime,Burglary,1974,104774
New Jersey,Property Crime,Burglary,1975,111288
New Jersey,Property Crime,Burglary,1976,110346
New Jersey,Property Crime,Burglary,1977,105229
New Jersey,Property Crime,Burglary,1978,106700
New Jersey,Property Crime,Burglary,1979,117421
New Jersey,Property Crime,Burglary,1980,137900
New Jersey,Property Crime,Burglary,1981,128274
New Jersey,Property Crime,Burglary,1982,106418
New Jersey,Property Crime,Burglary,1983,92391
New Jersey,Property Crime,Burglary,1984,79871
New Jersey,Property Crime,Burglary,1985,79923
New Jersey,Property Crime,Burglary,1986,81595
New Jersey,Property Crime,Burglary,1987,77392
New Jersey,Property Crime,Burglary,1988,75675
New Jersey,Property Crime,Burglary,1989,75548
New Jersey,Property Crime,Burglary,1990,78628
New Jersey,Property Crime,Burglary,1991,78821
New Jersey,Property Crime,Burglary,1992,75508
New Jersey,Property Crime,Burglary,1993,76738
New Jersey,Property Crime,Burglary,1994,72074
New Jersey,Property Crime,Burglary,1995,69533
New Jersey,Property Crime,Burglary,1996,63259
New Jersey,Property Crime,Burglary,1997,60894
New Jersey,Property Crime,Burglary,1998,54459
New Jersey,Property Crime,Burglary,1999,46998
New Jersey,Property Crime,Burglary,2000,43924
New Jersey,Property Crime,Burglary,2001,46812
New Jersey,Property Crime,Burglary,2002,43899
New Jersey,Property Crime,Burglary,2003,43457
New Jersey,Property Crime,Burglary,2004,41030
New Jersey,Property Crime,Burglary,2005,38980
New Jersey,Property Crime,Larceny-theft,1960,45903
New Jersey,Property Crime,Larceny-theft,1961,47145
New Jersey,Property Crime,Larceny-theft,1962,54516
New Jersey,Property Crime,Larceny-theft,1963,61199
New Jersey,Property Crime,Larceny-theft,1964,68072
New Jersey,Property Crime,Larceny-theft,1965,66177
New Jersey,Property Crime,Larceny-theft,1966,77374
New Jersey,Property Crime,Larceny-theft,1967,88412
New Jersey,Property Crime,Larceny-theft,1968,105309
New Jersey,Property Crime,Larceny-theft,1969,108336
New Jersey,Property Crime,Larceny-theft,1970,121098
New Jersey,Property Crime,Larceny-theft,1971,131959
New Jersey,Property Crime,Larceny-theft,1972,124153
New Jersey,Property Crime,Larceny-theft,1973,137899
New Jersey,Property Crime,Larceny-theft,1974,175349
New Jersey,Property Crime,Larceny-theft,1975,195517
New Jersey,Property Crime,Larceny-theft,1976,219267
New Jersey,Property Crime,Larceny-theft,1977,203345
New Jersey,Property Crime,Larceny-theft,1978,202726
New Jersey,Property Crime,Larceny-theft,1979,221552
New Jersey,Property Crime,Larceny-theft,1980,234160
New Jersey,Property Crime,Larceny-theft,1981,231846
New Jersey,Property Crime,Larceny-theft,1982,223978
New Jersey,Property Crime,Larceny-theft,1983,206778
New Jersey,Property Crime,Larceny-theft,1984,202181
New Jersey,Property Crime,Larceny-theft,1985,213907
New Jersey,Property Crime,Larceny-theft,1986,215073
New Jersey,Property Crime,Larceny-theft,1987,219906
New Jersey,Property Crime,Larceny-theft,1988,219086
New Jersey,Property Crime,Larceny-theft,1989,213878
New Jersey,Property Crime,Larceny-theft,1990,219767
New Jersey,Property Crime,Larceny-theft,1991,221544
New Jersey,Property Crime,Larceny-theft,1992,206686
New Jersey,Property Crime,Larceny-theft,1993,195876
New Jersey,Property Crime,Larceny-theft,1994,195618
New Jersey,Property Crime,Larceny-theft,1995,206339
New Jersey,Property Crime,Larceny-theft,1996,193961
New Jersey,Property Crime,Larceny-theft,1997,184979
New Jersey,Property Crime,Larceny-theft,1998,171166
New Jersey,Property Crime,Larceny-theft,1999,160978
New Jersey,Property Crime,Larceny-theft,2000,155562
New Jersey,Property Crime,Larceny-theft,2001,156031
New Jersey,Property Crime,Larceny-theft,2002,148061
New Jersey,Property Crime,Larceny-theft,2003,142287
New Jersey,Property Crime,Larceny-theft,2004,139977
New Jersey,Property Crime,Larceny-theft,2005,136728
New Jersey,Property Crime,Motor vehicle theft,1960,11908
New Jersey,Property Crime,Motor vehicle theft,1961,12901
New Jersey,Property Crime,Motor vehicle theft,1962,14641
New Jersey,Property Crime,Motor vehicle theft,1963,16826
New Jersey,Property Crime,Motor vehicle theft,1964,18923
New Jersey,Property Crime,Motor vehicle theft,1965,19924
New Jersey,Property Crime,Motor vehicle theft,1966,22904
New Jersey,Property Crime,Motor vehicle theft,1967,29783
New Jersey,Property Crime,Motor vehicle theft,1968,36700
New Jersey,Property Crime,Motor vehicle theft,1969,37242
New Jersey,Property Crime,Motor vehicle theft,1970,39957
New Jersey,Property Crime,Motor vehicle theft,1971,42346
New Jersey,Property Crime,Motor vehicle theft,1972,43183
New Jersey,Property Crime,Motor vehicle theft,1973,42159
New Jersey,Property Crime,Motor vehicle theft,1974,40073
New Jersey,Property Crime,Motor vehicle theft,1975,39337
New Jersey,Property Crime,Motor vehicle theft,1976,37462
New Jersey,Property Crime,Motor vehicle theft,1977,37489
New Jersey,Property Crime,Motor vehicle theft,1978,41075
New Jersey,Property Crime,Motor vehicle theft,1979,51045
New Jersey,Property Crime,Motor vehicle theft,1980,53563
New Jersey,Property Crime,Motor vehicle theft,1981,50573
New Jersey,Property Crime,Motor vehicle theft,1982,46620
New Jersey,Property Crime,Motor vehicle theft,1983,45127
New Jersey,Property Crime,Motor vehicle theft,1984,43179
New Jersey,Property Crime,Motor vehicle theft,1985,50237
New Jersey,Property Crime,Motor vehicle theft,1986,59096
New Jersey,Property Crime,Motor vehicle theft,1987,64857
New Jersey,Property Crime,Motor vehicle theft,1988,69046
New Jersey,Property Crime,Motor vehicle theft,1989,71106
New Jersey,Property Crime,Motor vehicle theft,1990,72628
New Jersey,Property Crime,Motor vehicle theft,1991,71847
New Jersey,Property Crime,Motor vehicle theft,1992,63524
New Jersey,Property Crime,Motor vehicle theft,1993,56253
New Jersey,Property Crime,Motor vehicle theft,1994,52164
New Jersey,Property Crime,Motor vehicle theft,1995,50184
New Jersey,Property Crime,Motor vehicle theft,1996,46437
New Jersey,Property Crime,Motor vehicle theft,1997,41165
New Jersey,Property Crime,Motor vehicle theft,1998,35185
New Jersey,Property Crime,Motor vehicle theft,1999,35357
New Jersey,Property Crime,Motor vehicle theft,2000,34151
New Jersey,Property Crime,Motor vehicle theft,2001,37708
New Jersey,Property Crime,Motor vehicle theft,2002,35755
New Jersey,Property Crime,Motor vehicle theft,2003,34606
New Jersey,Property Crime,Motor vehicle theft,2004,30306
New Jersey,Property Crime,Motor vehicle theft,2005,27683
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1960,70
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1961,67
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1962,64
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1963,57
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1964,56
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1965,65
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1966,64
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1967,66
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1968,65
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1969,63
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1970,98
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1971,124
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1972,122
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1973,130
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1974,127
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1975,153
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1976,113
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1977,105
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1978,124
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1979,154
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1980,170
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1981,151
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1982,158
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1983,124
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1984,130
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1985,158
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1986,170
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1987,152
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1988,173
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1989,132
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1990,139
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1991,163
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1992,141
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1993,130
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1994,177
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1995,148
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1996,197
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1997,134
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1998,190
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,1999,170
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,2000,135
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,2001,99
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,2002,152
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,2003,116
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,2004,169
New Mexico,Violent Crime,Murder and nonnegligent Manslaughter,2005,143
New Mexico,Violent Crime,Forcible rape,1960,117
New Mexico,Violent Crime,Forcible rape,1961,127
New Mexico,Violent Crime,Forcible rape,1962,127
New Mexico,Violent Crime,Forcible rape,1963,124
New Mexico,Violent Crime,Forcible rape,1964,124
New Mexico,Violent Crime,Forcible rape,1965,142
New Mexico,Violent Crime,Forcible rape,1966,138
New Mexico,Violent Crime,Forcible rape,1967,155
New Mexico,Violent Crime,Forcible rape,1968,214
New Mexico,Violent Crime,Forcible rape,1969,249
New Mexico,Violent Crime,Forcible rape,1970,227
New Mexico,Violent Crime,Forcible rape,1971,270
New Mexico,Violent Crime,Forcible rape,1972,359
New Mexico,Violent Crime,Forcible rape,1973,366
New Mexico,Violent Crime,Forcible rape,1974,391
New Mexico,Violent Crime,Forcible rape,1975,470
New Mexico,Violent Crime,Forcible rape,1976,479
New Mexico,Violent Crime,Forcible rape,1977,465
New Mexico,Violent Crime,Forcible rape,1978,517
New Mexico,Violent Crime,Forcible rape,1979,582
New Mexico,Violent Crime,Forcible rape,1980,561
New Mexico,Violent Crime,Forcible rape,1981,628
New Mexico,Violent Crime,Forcible rape,1982,656
New Mexico,Violent Crime,Forcible rape,1983,671
New Mexico,Violent Crime,Forcible rape,1984,783
New Mexico,Violent Crime,Forcible rape,1985,722
New Mexico,Violent Crime,Forcible rape,1986,693
New Mexico,Violent Crime,Forcible rape,1987,646
New Mexico,Violent Crime,Forcible rape,1988,580
New Mexico,Violent Crime,Forcible rape,1989,702
New Mexico,Violent Crime,Forcible rape,1990,753
New Mexico,Violent Crime,Forcible rape,1991,811
New Mexico,Violent Crime,Forcible rape,1992,990
New Mexico,Violent Crime,Forcible rape,1993,842
New Mexico,Violent Crime,Forcible rape,1994,866
New Mexico,Violent Crime,Forcible rape,1995,954
New Mexico,Violent Crime,Forcible rape,1996,1088
New Mexico,Violent Crime,Forcible rape,1997,872
New Mexico,Violent Crime,Forcible rape,1998,957
New Mexico,Violent Crime,Forcible rape,1999,944
New Mexico,Violent Crime,Forcible rape,2000,922
New Mexico,Violent Crime,Forcible rape,2001,850
New Mexico,Violent Crime,Forcible rape,2002,1027
New Mexico,Violent Crime,Forcible rape,2003,940
New Mexico,Violent Crime,Forcible rape,2004,1039
New Mexico,Violent Crime,Forcible rape,2005,1044
New Mexico,Violent Crime,Robbery,1960,376
New Mexico,Violent Crime,Robbery,1961,381
New Mexico,Violent Crime,Robbery,1962,419
New Mexico,Violent Crime,Robbery,1963,385
New Mexico,Violent Crime,Robbery,1964,476
New Mexico,Violent Crime,Robbery,1965,449
New Mexico,Violent Crime,Robbery,1966,458
New Mexico,Violent Crime,Robbery,1967,456
New Mexico,Violent Crime,Robbery,1968,513
New Mexico,Violent Crime,Robbery,1969,647
New Mexico,Violent Crime,Robbery,1970,687
New Mexico,Violent Crime,Robbery,1971,1062
New Mexico,Violent Crime,Robbery,1972,1295
New Mexico,Violent Crime,Robbery,1973,1424
New Mexico,Violent Crime,Robbery,1974,1398
New Mexico,Violent Crime,Robbery,1975,1453
New Mexico,Violent Crime,Robbery,1976,1457
New Mexico,Violent Crime,Robbery,1977,1304
New Mexico,Violent Crime,Robbery,1978,1352
New Mexico,Violent Crime,Robbery,1979,1502
New Mexico,Violent Crime,Robbery,1980,1657
New Mexico,Violent Crime,Robbery,1981,1868
New Mexico,Violent Crime,Robbery,1982,1715
New Mexico,Violent Crime,Robbery,1983,1595
New Mexico,Violent Crime,Robbery,1984,1856
New Mexico,Violent Crime,Robbery,1985,2003
New Mexico,Violent Crime,Robbery,1986,1916
New Mexico,Violent Crime,Robbery,1987,1625
New Mexico,Violent Crime,Robbery,1988,1557
New Mexico,Violent Crime,Robbery,1989,1607
New Mexico,Violent Crime,Robbery,1990,1744
New Mexico,Violent Crime,Robbery,1991,1862
New Mexico,Violent Crime,Robbery,1992,2202
New Mexico,Violent Crime,Robbery,1993,2237
New Mexico,Violent Crime,Robbery,1994,2329
New Mexico,Violent Crime,Robbery,1995,2604
New Mexico,Violent Crime,Robbery,1996,2782
New Mexico,Violent Crime,Robbery,1997,2966
New Mexico,Violent Crime,Robbery,1998,2839
New Mexico,Violent Crime,Robbery,1999,2579
New Mexico,Violent Crime,Robbery,2000,2499
New Mexico,Violent Crime,Robbery,2001,2695
New Mexico,Violent Crime,Robbery,2002,2206
New Mexico,Violent Crime,Robbery,2003,1937
New Mexico,Violent Crime,Robbery,2004,2062
New Mexico,Violent Crime,Robbery,2005,1904
New Mexico,Violent Crime,Aggravated assault,1960,797
New Mexico,Violent Crime,Aggravated assault,1961,703
New Mexico,Violent Crime,Aggravated assault,1962,728
New Mexico,Violent Crime,Aggravated assault,1963,810
New Mexico,Violent Crime,Aggravated assault,1964,957
New Mexico,Violent Crime,Aggravated assault,1965,1391
New Mexico,Violent Crime,Aggravated assault,1966,1561
New Mexico,Violent Crime,Aggravated assault,1967,1648
New Mexico,Violent Crime,Aggravated assault,1968,1751
New Mexico,Violent Crime,Aggravated assault,1969,1922
New Mexico,Violent Crime,Aggravated assault,1970,2081
New Mexico,Violent Crime,Aggravated assault,1971,2538
New Mexico,Violent Crime,Aggravated assault,1972,2822
New Mexico,Violent Crime,Aggravated assault,1973,3299
New Mexico,Violent Crime,Aggravated assault,1974,3137
New Mexico,Violent Crime,Aggravated assault,1975,4058
New Mexico,Violent Crime,Aggravated assault,1976,4426
New Mexico,Violent Crime,Aggravated assault,1977,4087
New Mexico,Violent Crime,Aggravated assault,1978,4409
New Mexico,Violent Crime,Aggravated assault,1979,5034
New Mexico,Violent Crime,Aggravated assault,1980,5579
New Mexico,Violent Crime,Aggravated assault,1981,6266
New Mexico,Violent Crime,Aggravated assault,1982,7453
New Mexico,Violent Crime,Aggravated assault,1983,7218
New Mexico,Violent Crime,Aggravated assault,1984,7029
